0.40, 0.40, 1, 1, 0, Same-Market
0.51, 0.15, 1, 1, 0, Same-Market
0.51, 0.15, 1, 1, -0.25, Subsidy
0.51, 0.15, 1, 1, 0.25, Export
0.52, 0.40, 1, 1, 0, Same-Market
0.52, 0.40, 1, 1, -0.25, Subsidy
0.52, 0.40, 1, 1, 0.25, Export
0.53, 0.05, 1, 1, 0, Same-Market
0.53, 0.05, 1, 1, -0.15, Subsidy
0.53, 0.05, 1, 1, 0.05, Reserve
0.54, 0.00, 1, 1, 0, Same-Market
0.54, 0.00, 1, 1, -0.25, Subsidy
0.54, 0.00, 1, 1, 0.10, Reserve
0.60, 0.25, 1, 1, 0, Same-Market
0.60, 0.25, 1, 1, -0.55, Subsidy
0.60, 0.25, 1, 1, 0.35, Export
0.61, 0.30, 1, 1, 0, Same-Market
0.61, 0.30, 1, 1, -0.15, Subsidy
0.61, 0.30, 1, 1, 0.30, Export
0.70, 0.35, 1, 1, 0, Same-Market
0.70, 0.35, 1, 1, -0.20, Subsidy
0.70, 0.35, 1, 1, 0.50, Same-Market
0.51, 0.05, 1, 1, -0.25, Subsidy
0.51, 0.05, 1, 1, 0.25, Export
0.52, 0.30, 1, 1, 0, Same-Market
0.52, 0.30, 1, 1, -0.25, Subsidy
0.52, 0.30, 1, 1, 0.25, Export
0.53, 0.15, 1, 1, 0, Same-Market
0.53, 0.15, 1, 1, -0.15, Subsidy
0.53, 0.15, 1, 1, 0.05, Reserve
0.54, 0.05, 1, 1, 0, Same-Market
0.54, 0.05, 1, 1, -0.25, Subsidy
0.54, 0.05, 1, 1, 0.10, Reserve
0.60, 0.15, 1, 1, 0, Same-Market
0.60, 0.15, 1, 1, -0.55, Subsidy
0.60, 0.35, 1, 1, 0.35, Export
0.61, 0.40, 1, 1, 0, Same-Market
0.61, 0.40, 1, 1, -0.15, Subsidy
0.61, 0.40, 1, 1, 0.30, Export
0.70, 0.25, 1, 1, 0, Same-Market
0.70, 0.25, 1, 1, -0.20, Subsidy
0.70, 0.25, 1, 1, 0.50, Same-Market
0.51, 0.05, 1, 1, -0.35, Subsidy
0.51, 0.05, 1, 1, 0.45, Export
0.52, 0.30, 1, 1, 0, Same-Market
0.52, 0.30, 1, 1, -0.25, Subsidy
0.52, 0.30, 1, 1, 0.25, Export
0.53, 0.15, 1, 1, 0, Same-Market
0.53, 0.15, 1, 1, -0.15, Subsidy
0.53, 0.15, 1, 1, 0.05, Reserve
0.54, 0.05, 1, 1, 0, Same-Market
0.54, 0.05, 1, 1, -0.25, Subsidy
0.54, 0.05, 1, 1, 0.10, Reserve
0.60, 0.20, 1, 1, 0, Same-Market
0.60, 0.20, 1, 1, -0.55, Subsidy
0.60, 0.20, 1, 1, 0.35, Export
0.61, 0.20, 1, 1, 0, Same-Market
0.61, 0.20, 1, 1, -0.15, Subsidy
0.61, 0.20, 1, 1, 0.30, Export
0.70, 0.25, 1, 1, 0, Same-Market
0.70, 0.25, 1, 1, -0.20, Subsidy
0.70, 0.25, 1, 1, 0.30, Same-Market
0.51, 0.05, 1, 1, -0.35, Subsidy
0.51, 0.05, 1, 1, 0.45, Export
0.52, 0.30, 1, 1, 0, Same-Market
0.52, 0.30, 1, 1, -0.20, Subsidy
0.52, 0.30, 1, 1, 0.35, Export
0.53, 0.15, 1, 1, 0, Same-Market
0.53, 0.15, 1, 1, -0.25, Subsidy
0.53, 0.15, 1, 1, 0.05, Reserve
0.54, 0.10, 1, 1, 0, Same-Market
0.54, 0.05, 1, 1, -0.25, Subsidy
0.54, 0.05, 1, 1, 0.10, Reserve
0.60, 0.20, 1, 1, 0, Same-Market
0.60, 0.20, 1, 1, -0.45, Subsidy
0.60, 0.20, 1, 1, 0.45, Export
0.61, 0.35, 1, 1, 0, Same-Market
0.61, 0.35, 1, 1, -0.25, Subsidy
0.61, 0.35, 1, 1, 0.40, Export
0.70, 0.35, 1, 1, 0, Same-Market
0.70, 0.35, 1, 1, -0.30, Subsidy
0.70, 0.35, 1, 1, 0.40, Same-Market
0.51, 0.15, 1, 1, -0.25, Subsidy
0.51, 0.15, 1, 1, 0.25, Export
0.52, 0.40, 1, 1, 0, Same-Market
0.52, 0.40, 1, 1, -0.25, Subsidy
0.52, 0.40, 1, 1, 0.25, Export
0.53, 0.05, 1, 1, 0, Same-Market
0.53, 0.05, 1, 1, -0.15, Subsidy
0.53, 0.05, 1, 1, 0.05, Reserve
0.54, 0.00, 1, 1, 0, Same-Market
0.54, 0.00, 1, 1, -0.25, Subsidy
0.54, 0.00, 1, 1, 0.10, Reserve
0.60, 0.25, 1, 1, 0, Same-Market
0.60, 0.25, 1, 1, -0.55, Subsidy
0.60, 0.25, 1, 1, 0.35, Export
0.61, 0.30, 1, 1, 0, Same-Market
0.61, 0.30, 1, 1, -0.15, Subsidy
0.61, 0.30, 1, 1, 0.30, Export
0.70, 0.35, 1, 1, 0, Same-Market
0.70, 0.35, 1, 1, -0.20, Subsidy
0.70, 0.35, 1, 1, 0.50, Same-Market
0.51, 0.05, 1, 1, -0.25, Subsidy
0.51, 0.05, 1, 1, 0.25, Export
0.52, 0.30, 1, 1, 0, Same-Market
0.52, 0.30, 1, 1, -0.25, Subsidy
0.52, 0.30, 1, 1, 0.25, Export
0.53, 0.15, 1, 1, 0, Same-Market
0.53, 0.15, 1, 1, -0.15, Subsidy
0.53, 0.15, 1, 1, 0.05, Reserve
0.54, 0.05, 1, 1, 0, Same-Market
0.54, 0.05, 1, 1, -0.25, Subsidy
0.54, 0.05, 1, 1, 0.10, Reserve
0.60, 0.15, 1, 1, 0, Same-Market
0.60, 0.15, 1, 1, -0.55, Subsidy
0.60, 0.35, 1, 1, 0.35, Export
0.61, 0.40, 1, 1, 0, Same-Market
0.61, 0.40, 1, 1, -0.15, Subsidy
0.61, 0.40, 1, 1, 0.30, Export
0.70, 0.25, 1, 1, 0, Same-Market
0.70, 0.25, 1, 1, -0.20, Subsidy
0.70, 0.25, 1, 1, 0.50, Same-Market
0.51, 0.05, 1, 1, -0.35, Subsidy
0.51, 0.05, 1, 1, 0.45, Export
0.52, 0.30, 1, 1, 0, Same-Market
0.52, 0.30, 1, 1, -0.25, Subsidy
0.52, 0.30, 1, 1, 0.25, Export
0.53, 0.15, 1, 1, 0, Same-Market
0.53, 0.15, 1, 1, -0.15, Subsidy
0.53, 0.15, 1, 1, 0.05, Reserve
0.54, 0.05, 1, 1, 0, Same-Market
0.54, 0.05, 1, 1, -0.25, Subsidy
0.54, 0.05, 1, 1, 0.10, Reserve
0.60, 0.20, 1, 1, 0, Same-Market
0.60, 0.20, 1, 1, -0.55, Subsidy
0.60, 0.20, 1, 1, 0.35, Export
0.61, 0.20, 1, 1, 0, Same-Market
0.61, 0.20, 1, 1, -0.15, Subsidy
0.61, 0.20, 1, 1, 0.30, Export
0.70, 0.25, 1, 1, 0, Same-Market
0.70, 0.25, 1, 1, -0.20, Subsidy
0.70, 0.25, 1, 1, 0.30, Same-Market
0.51, 0.05, 1, 1, -0.35, Subsidy
0.51, 0.05, 1, 1, 0.45, Export
0.52, 0.30, 1, 1, 0, Same-Market
0.52, 0.30, 1, 1, -0.20, Subsidy
0.52, 0.30, 1, 1, 0.35, Export
0.53, 0.15, 1, 1, 0, Same-Market
0.53, 0.15, 1, 1, -0.25, Subsidy
0.53, 0.15, 1, 1, 0.05, Reserve
0.54, 0.10, 1, 1, 0, Same-Market
0.54, 0.05, 1, 1, -0.25, Subsidy
0.54, 0.05, 1, 1, 0.10, Reserve
0.60, 0.20, 1, 1, 0, Same-Market
0.60, 0.20, 1, 1, -0.45, Subsidy
0.60, 0.20, 1, 1, 0.45, Export
0.61, 0.35, 1, 1, 0, Same-Market
0.61, 0.35, 1, 1, -0.25, Subsidy
0.61, 0.35, 1, 1, 0.40, Export
0.70, 0.35, 1, 1, 0, Same-Market
0.70, 0.35, 1, 1, -0.30, Subsidy
0.70, 0.35, 1, 1, 0.40, Same-Market
0.51, 0.15, 1, 1, -0.25, Subsidy
0.51, 0.15, 1, 1, 0.25, Export
0.52, 0.40, 1, 1, 0, Same-Market
0.52, 0.40, 1, 1, -0.25, Subsidy
0.52, 0.40, 1, 1, 0.25, Export
0.53, 0.05, 1, 1, 0, Same-Market
0.53, 0.05, 1, 1, -0.15, Subsidy
0.53, 0.05, 1, 1, 0.05, Reserve
0.54, 0.00, 1, 1, 0, Same-Market
0.54, 0.00, 1, 1, -0.25, Subsidy
0.54, 0.00, 1, 1, 0.10, Reserve
0.60, 0.25, 1, 1, 0, Same-Market
0.60, 0.25, 1, 1, -0.55, Subsidy
0.60, 0.25, 1, 1, 0.35, Export
0.61, 0.30, 1, 1, 0, Same-Market
0.61, 0.30, 1, 1, -0.15, Subsidy
0.61, 0.30, 1, 1, 0.30, Export
0.70, 0.35, 1, 1, 0, Same-Market
0.70, 0.35, 1, 1, -0.20, Subsidy
0.70, 0.35, 1, 1, 0.50, Same-Market
0.51, 0.05, 1, 1, -0.25, Subsidy
0.51, 0.05, 1, 1, 0.25, Export
0.52, 0.30, 1, 1, 0, Same-Market
0.52, 0.30, 1, 1, -0.25, Subsidy
0.52, 0.30, 1, 1, 0.25, Export
0.53, 0.15, 1, 1, 0, Same-Market
0.53, 0.15, 1, 1, -0.15, Subsidy
0.53, 0.15, 1, 1, 0.05, Reserve
0.54, 0.05, 1, 1, 0, Same-Market
0.54, 0.05, 1, 1, -0.25, Subsidy
0.54, 0.05, 1, 1, 0.10, Reserve
0.60, 0.15, 1, 1, 0, Same-Market
0.60, 0.15, 1, 1, -0.55, Subsidy
0.60, 0.35, 1, 1, 0.35, Export
0.61, 0.40, 1, 1, 0, Same-Market
0.61, 0.40, 1, 1, -0.15, Subsidy
0.61, 0.40, 1, 1, 0.30, Export
0.70, 0.25, 1, 1, 0, Same-Market
0.70, 0.25, 1, 1, -0.20, Subsidy
